ID,Kode,Nama,Lantai,Fakultas,Status,Kapasitas,Luas,Rating,Tujuan
735,304,RUANGAN KELAS,3,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,50,69.06,3.7,Kelas
796,204,GKB-204,2,TPB,Aktif,50,,3.6,Kelas
339,A.D.1.1 (D3),Ruang Kuliah,1,Fakultas Ekonomi,Aktif,50,,3.6,Rapat
831,507,GKB-507,5,TPB,Aktif,50,,3.8,Kelas
147,402,R. Kuliah E-402,4,Fakultas Pertanian,Aktif,50,108,3.7,Kelas
834,GKB .402,S1 PPKN,4,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,50,,3.9,Rapat
119,4.2,Ruang 4.2,4,Fakultas Teknologi Pangan dan Agroindustri,Aktif,50,89.5,3.7,Sidang
833,GKB .301,S1 PPKN,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,50,,4.7,Rapat
702,102,102,1,TPB,Tidak Aktif,50,120,3.7,Sidang
505,1.4.,Ruang 4.1,4,Fakultas Ilmu Sosial dan Ilmu Politik,Aktif,50,72,3.6,Rapat
502,1.1.,Ruang 4.6,4,Fakultas Ilmu Sosial dan Ilmu Politik,Aktif,50,72,3.9,Seminar
113,3.5,Ruang 3.5,3,Fakultas Teknologi Pangan dan Agroindustri,Aktif,50,90.68,3.7,Seminar
698,ATE.3.3,ATE.3.3,3,Fakultas Peternakan,Aktif,50,92.15,3.5,Kelas
853,GKB. 303,S1 Pendidikan Sosiologi,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,50,,4,Seminar
336,A.D.1.4 (D3),Ruang Kuliah,1,Fakultas Ekonomi,Aktif,50,,3.6,Sidang
542,FR.301,RUANG FARMASI R.301,3,Fakultas Kedokteran,Aktif,50,72,3.7,Sidang
245,F10,S1 PGSD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,50,93.07,4.1,Rapat
838,GKB 403,S1 PENDIDIKAN SOSIOLOGI,4,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,50,0,3.8,Rapat
543,FR.202,RUANG FARMASI R.202,2,Fakultas Kedokteran,Aktif,50,72,4.2,Rapat
328,A.D.3.2 (D3),Ruang Kuliah,3,Fakultas Ekonomi,Aktif,50,,4.6,Kelas
839,0,RUANG KULIAH S1 PENDIDIKAN SOSIOLOGI,5,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,50,0,4.1,Kelas
306,A.B.3.1,Ruang Kuliah,3,Fakultas Ekonomi,Aktif,50,,4,Rapat
934,GKB.302,S1 Pendidikan Bahasa Indonesia,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,50,,3.8,Kelas
918,503,S1 PPKN,5,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,45,,3.5,Kelas
296,22,Ruang Administrasi Labkom,3,Fakultas Ekonomi,Tidak Aktif,45,0,3.8,Rapat
920,101,S1 PPKN,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,45,,3.6,Sidang
922,306,S1 PPKN,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,45,,3.7,Kelas
878,A.B.2.2B,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,45,,4.3,Rapat
120,4.3,Ruang Internasional/SAL,4,Fakultas Teknologi Pangan dan Agroindustri,Tidak Aktif,40,89.5,4.5,Sidang
647,1.14,R. Praktikum Lab Analitik,3,Fakultas Peternakan,Tidak Aktif,40,117,4.3,Sidang
356,A1.4,Ruang Kuliah,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,3.9,Sidang
238,F26,S1 PGSD,2,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,40,85.45,3.8,Rapat
891,A3.5,Ruang Kuliah,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,3.9,Sidang
402,205,L. KOMPUTER,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,94.08,3.9,Kelas
777,C2-03,R. Kuliah (Sipil),2,Fakultas Teknik,Aktif,40,82.8,4.1,Sidang
779,C2-04,R. Kuliah (Sipil),2,Fakultas Teknik,Aktif,40,82.8,3.9,Kelas
808,F.02,S1 PG-PAUD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,79.28,4.4,Kelas
154,101,Lab. Tekh Hasil Hutan/Lab. Silvikultura,1,Fakultas Pertanian,Tidak Aktif,40,180,3.5,Sidang
807,F.101,S1 PG-PAUD,1,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,40,85.45,4.4,Rapat
936,301,S1 PPKN,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,,4.1,Sidang
932,403,S1 PPKN,4,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,,3.7,Sidang
192,,Ruang  Workshop,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,71.28,4,Rapat
812,F.06,S1 PG-PAUD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,71.47,4.4,Sidang
536,FLAB.301,LABORATORIUM RISET DAN PENGEMBANGAN,3,Fakultas Kedokteran,Aktif,40,150,4,Rapat
92,C2-06,R. Seminar/Ujian TA (Sipil),2,Fakultas Teknik,Aktif,40,82.8,4.3,Sidang
140,,Lab. Fisiologi,1,Fakultas Pertanian,Aktif,40,108,4.1,Kelas
81,B3-01,R. Seminar/JK  (Elektro),3,Fakultas Teknik,Aktif,40,207.54,4.2,Sidang
278,A.A.3.6,Ruang Kuliah,3,Fakultas Ekonomi,Aktif,40,,4.4,Kelas
80,B3-05,R. Seminar/STL (Elektro),3,Fakultas Teknik,Aktif,40,168.84,4.2,Rapat
145,,R. Lab. Manajemen Usaha Tani,3,Fakultas Pertanian,Aktif,40,144,3.9,Kelas
76,301,NA,3,Fakultas Teknik,Tidak Aktif,40,168.84,3.9,Rapat
470,201,R. PRAKTIKUM,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,120.78,4.2,Seminar
74,B3-02,R. Seminar/SK (Elektro),3,Fakultas Teknik,Aktif,40,76.2,3.5,Rapat
282,A.A.3.2,Ruang Kuliah,3,Fakultas Ekonomi,Aktif,40,,3.8,Sidang
73,B3-03,R. Seminar/ED (Elektro),3,Fakultas Teknik,Aktif,40,114.7,3.9,Sidang
277,A.A.3.7,Ruang Kuliah,3,Fakultas Ekonomi,Aktif,40,,4,Kelas
302,A.B.2.1,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,40,,4.2,Kelas
78,303,NA,3,Fakultas Teknik,Tidak Aktif,40,219.51,4.1,Sidang
67,103,NA,1,Fakultas Teknik,Tidak Aktif,40,120.4,4,Sidang
75,205,NA,2,Fakultas Teknik,Tidak Aktif,40,76.2,4.1,Kelas
77,302,NA,3,Fakultas Teknik,Tidak Aktif,40,195.66,3.8,Seminar
79,B3-06,R. Seminar/LD (Elektro),3,Fakultas Teknik,Aktif,40,157.86,3.8,Sidang
927,402,S1 PPKN,4,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,40,,4.2,Rapat
931,304,S1 PPKN,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,,3.9,Seminar
96,C2-13,R.Kuliah L (mesin),2,Fakultas Teknik,Aktif,40,52.5,3.6,Kelas
98,C2-10B,R.Kuliah G2 (mesin),2,Fakultas Teknik,Aktif,40,82.8,3.9,Kelas
99,C2-10A,R.Kuliah G1 (Mesin),2,Fakultas Teknik,Aktif,40,82.8,4.4,Seminar
102,D1-01 (A),Ruang Kuliah (Arsitektur),1,Fakultas Teknik,Aktif,40,52.5,4.1,Seminar
865,C.202,PENDIDIKAN KIMIA,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,,4,Sidang
107,D2-03 (B),Ruang Kuliah (Arsitektur),2,Fakultas Teknik,Aktif,40,52.5,3.6,Sidang
121,4.4,ORMAWA,4,Fakultas Teknologi Pangan dan Agroindustri,Tidak Aktif,40,89.5,4,Seminar
802,260,F27,2,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,40,,4.1,Rapat
286,A.A.2.5,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,40,,3.6,Kelas
803,F27,S1 PGSD,2,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,40,68.67,4.2,Sidang
938,202,S1 PPKN,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,,4,Seminar
143,,R. Lab Pemuliaan,3,Fakultas Pertanian,Aktif,40,108,4,Seminar
169,,Lab. Nutrisi/Lab. Pakan B. Perairan,1,Fakultas Pertanian,Aktif,40,108,3.8,Seminar
55,E2_DIH,Ruang Prodi DIH,2,Fakultas Hukum,Tidak Aktif,40,71,3.9,Seminar
926,301,S1 PPKN,3,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,40,,4,Kelas
924,307,S1 PPKN,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,,3.4,Rapat
810,F.04,S1 PG-PAUD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,88.15,3.8,Kelas
811,F.05,S1 PG-PAUD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,70.59,4.3,Seminar
252,F16,S1 PGSD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,67.48,3.7,Kelas
203,B.202,Ruang Kuliah,2,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,40,35.9,3.7,Seminar
256,F20,S1 PGSD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,69.84,3.6,Seminar
814,F.08,S1 PG-PAUD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,73.15,3.5,Kelas
248,F12,S1 PGSD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,70.91,3.5,Seminar
908,A.F.1.3,Ruang Kuliah,1,Fakultas Ekonomi,Aktif,40,,3.8,Rapat
170,,Lab. Kesehatan Ikan,1,Fakultas Pertanian,Aktif,40,108,4,Rapat
235,307,Ruang Kuliah,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,69.11,4.3,Sidang
733,306,RUANGAN KELAS,3,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,40,100.78,4.3,Rapat
237,,Lab. Bahasa,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,93.47,4,Seminar
239,F25,S1 PGSD,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,79.28,4.6,Sidang
816,F.01,S1 PG-PAUD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,85.45,4,Rapat
241,F24,S1 PGSD,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,88.15,3.6,Kelas
242,F27,S1 PGSD,2,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,40,68.67,3.2,Kelas
907,A.F.1.2,Ruang Kuliah,1,Fakultas Ekonomi,Aktif,40,,4.2,Rapat
247,F11,Lab. Microteaching S1 PGSD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,69.6,4.1,Sidang
249,F13,S1 PGSD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,69.6,4.1,Seminar
250,F14,S1 PGSD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,70.06,3.7,Seminar
251,F15,S1 PGSD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,68.73,3.8,Kelas
253,F17,S1 PGSD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,67.97,3.7,Kelas
254,F18,S1 PGSD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,69.43,3.6,Rapat
255,F19,S1 PGSD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,62.15,3.5,Seminar
257,F21,S1 PGSD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,67.59,4.2,Rapat
258,F22,S1 PGSD,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,69.44,3.8,Kelas
259,F23,S1 PGSD,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,69.87,3.9,Rapat
910,A.F.1.4,Ruang Kuliah,1,Fakultas Ekonomi,Aktif,40,,3.7,Kelas
260,B.202,S1 PENDIDIKAN SOSIOLOGI,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,35.9,3.5,Rapat
937,GKB.504,S1 Pendidikan Bahasa Indonesia,5,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,,4.5,Seminar
912,A.F.1.5,Ruang Kuliah,1,Fakultas Ekonomi,Aktif,40,,3.8,Sidang
279,A.A.3.5,Ruang Kuliah,3,Fakultas Ekonomi,Aktif,40,,4,Seminar
281,A.A.3.3,Ruang Kuliah,3,Fakultas Ekonomi,Aktif,40,,4.1,Sidang
283,A.A.3.1,Ruang Kuliah,3,Fakultas Ekonomi,Aktif,40,,4.2,Rapat
822,F.101,F.101,1,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,40,,3.6,Seminar
285,A.A.2.6,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,40,,3.9,Sidang
287,A.A.2.4,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,40,,3.4,Sidang
881,A.B.2.3B,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,40,,3.6,Rapat
289,A.A.2.2,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,40,,3.9,Seminar
290,A.A.2.1,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,40,,4,Rapat
813,F.07,S1 PG-PAUD,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,70.45,4.2,Rapat
866,C.101,PENDIDIKAN KIMIA,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,,4.2,Seminar
309,A.C.1.2,Ruang Kuliah,1,Fakultas Ekonomi,Aktif,40,,3.8,Kelas
311,A.C.2.2,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,40,,4.1,Rapat
313,A.C.2.3,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,40,,4,Rapat
827,A.D.1.5,R.1.5,1,Fakultas Ekonomi,Aktif,40,,3.7,Rapat
39,C2_AH.17,Ruang Kelas AH.17 DIH,2,Fakultas Hukum,Aktif,40,80,3.6,Kelas
360,A3.2,Ruang Kuliah,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,4.2,Sidang
42,C1_R.MKN,Ruang Kelas MKN,1,Fakultas Hukum,Aktif,40,80,3.9,Rapat
885,B.3.1,Ruang Kuliah,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,3.9,Kelas
33,B1_R.VIC,Ruang Vicon,1,Fakultas Hukum,Tidak Aktif,40,77.22,4.4,Seminar
284,A.A.2.7,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,40,,4.3,Kelas
914,GKB,507,5,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,,3.9,Seminar
791,E.308,S1 Pendidikan Bahasa Indonesia,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,72.86,4,Rapat
43,C1_R.MIH A,Ruang Kelas MIH A,1,Fakultas Hukum,Aktif,40,80,3.6,Sidang
288,A.A.2.3,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,40,,3.9,Sidang
45,C1_R.MIH,Ruang Prodi MIH,1,Fakultas Hukum,Tidak Aktif,40,98.4,3.8,Sidang
762,D1-03,R. Administrasi & Dosen (Arsitektur),1,Fakultas Teknik,Tidak Aktif,40,52.5,3.8,Seminar
886,B.3.2,Ruang Kuliah,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,3.7,Sidang
354,A1.2,Ruang Kuliah,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,4.3,Sidang
355,A1.3,Ruang Kuliah,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,4.2,Sidang
357,A1.5,Ruang Kuliah,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,3.5,Sidang
359,A3.1,Ruang Kuliah,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,4.1,Sidang
103,D1-02,R. Pengelola (Arsitektur),1,Fakultas Teknik,Tidak Aktif,40,52.5,3.4,Kelas
361,A3.3,Ruang Kuliah,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,4.2,Rapat
362,A3.4,Ruang Kuliah,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,3.5,Kelas
363,A3.6,Ruang Kuliah,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,4.2,Kelas
93,C2-07,R. Seminar/Ujian TA (Sipil),2,Fakultas Teknik,Aktif,40,82.8,4.3,Seminar
365,A3.8,Ruang Kuliah,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,3.8,Seminar
888,B.3.3,Ruang Kuliah,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,4.5,Rapat
280,A.A.3.4,Ruang Kuliah,3,Fakultas Ekonomi,Aktif,40,,3.6,Seminar
364,A3.7,Ruang Kuliah,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,4,Sidang
370,A.2.5,MUSHOLLA,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,3.6,Sidang
44,C1_R.MIH B,Ruang Kelas MIH B,1,Fakultas Hukum,Aktif,40,80,4,Rapat
889,B.3.4,Ruang Kuliah,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,40,58.88,3.6,Kelas
205,B.301,Pendidikan Matematika,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,49.95,4.1,Kelas
928,402,S1 PPKN,4,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,40,,4.2,Sidang
314,A.C.2.4,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,40,,3.8,Kelas
310,A.C.2.1,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,40,,4.5,Kelas
308,A.C.1.1,Ruang Kuliah,1,Fakultas Ekonomi,Aktif,40,,4.6,Seminar
299,1,Ruang Dekan,2,Fakultas Ekonomi,Tidak Aktif,39,13,4.1,Kelas
186,,Ruang  Sidang II,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,36,97.2,3.7,Kelas
566,ATA 2.1,Ruang seminar,2,Fakultas Peternakan,Tidak Aktif,36,81,4.3,Rapat
89,N01,Ruang Kuliah N01 - MTS,2,Fakultas Teknik,Aktif,35,58.32,4.1,Rapat
85,111,Ruang Kuliah,2,Fakultas Teknik,Tidak Aktif,35,58.32,3.8,Kelas
34,B1_R.PRA,Ruang Praktek Pradilan,1,Fakultas Hukum,Tidak Aktif,35,77.22,3.6,Kelas
90,N02,Ruang Kuliah N02 - MTS,2,Fakultas Teknik,Aktif,35,58.32,4.1,Kelas
191,,Ruang Lab. Multimedia,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,35,69.12,3.9,Sidang
276,A.A.3.Lab.1,Lab. Komputer,3,Fakultas Ekonomi,Aktif,35,,3.6,Sidang
307,A.B.3.2,Ruang Kuliah,3,Fakultas Ekonomi,Aktif,35,,3.8,Sidang
316,16,Ruang BP2EB,2,Fakultas Ekonomi,Tidak Aktif,34,37,3.3,Seminar
772,C.304,S1 PENDIDIKAN BIOLOGI,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,42.83,3.5,Sidang
773,RMSP 3,RMSP 3,3,Fakultas Peternakan,Aktif,30,50,3.9,Kelas
775,D2-02,R. Kuliah D2-02 (Informatika),2,Fakultas Teknik,Aktif,30,52.5,3.7,Seminar
782,C.302,PENDIDIKAN KIMIA,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,34.35,4.2,Kelas
783,C.301,PENDIDIKAN KIMIA,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,43.99,4,Sidang
438,301,R. PRAKTIKUM 1,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,30,130.68,3.5,Seminar
784,C.204,SI PENDIDIKAN FISIKA,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,41,3.5,Sidang
787,A3-01,R. Kuliah A3-01 (Informatika),3,Fakultas Teknik,Aktif,30,40,3.6,Seminar
441,304,R. PRAKTIKUM 2,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,30,130.68,3.7,Kelas
138,,Lab. Proteksi Tanaman,1,Fakultas Pertanian,Aktif,30,108,3.4,Kelas
197,A.304,Magister Pendidikan Bahasa Indonesia & Inggris,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,45.36,4,Sidang
198,A.305,PENDIDIKAN KIMIA,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,45.36,4.2,Kelas
200,307,S1 PENDIDIKAN BIOLOGI,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,45.36,3.6,Seminar
792,D.201,S1 Pendidikan Bahasa Indonesia,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,88.19,3.6,Kelas
208,101,Prodi S2 ILMU PENDIDIKAN,1,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,30,44.85,3.2,Kelas
136,,Lab. Kimia Tanah,1,Fakultas Pertanian,Aktif,30,126,4.4,Kelas
794,D.102,S1 Pendidikan Bahasa Indonesia,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,72.86,4.2,Sidang
218,E.303,Pendidikan Bahasa Inggris,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,94.71,4,Kelas
196,A.303,Magister Pendidikan Bahasa Indonesia,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,45.36,3.7,Seminar
72,B3-04,R. Seminar/TEL (Elektro),3,Fakultas Teknik,Aktif,30,122.1,3.6,Rapat
788,A3-02,R. Kuliah A3-02 (Informatika),3,Fakultas Teknik,Aktif,30,40,3.7,Rapat
795,D.202,S1 Pendidikan Bahasa Indonesia,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,87.85,4.1,Rapat
100,C2-12,R. I (Elektro),2,Fakultas Teknik,Aktif,30,110.16,3.3,Rapat
137,,Lab. FisikaTanah,1,Fakultas Pertanian,Aktif,30,108,3.8,Seminar
139,,Lab. Mikrobiologi,1,Fakultas Pertanian,Aktif,30,108,3.7,Sidang
871,A.1,Ruang Kelas A.1 KESWAN,1,Program Vokasi PDD Bima,Aktif,30,,3.6,Rapat
141,,Lab. Agronomi,1,Fakultas Pertanian,Aktif,30,108,3.8,Seminar
151,201,R. Kuliah F-21,2,Fakultas Pertanian,Aktif,30,49,3.8,Kelas
152,202,R. Kuliah F-22,2,Fakultas Pertanian,Aktif,30,65,3.7,Rapat
155,101,Lab. Manajemen Hasil Hutan,1,Fakultas Pertanian,Tidak Aktif,30,72,4.2,Seminar
156,302,Lab. Konservasi Hutan,1,Fakultas Pertanian,Tidak Aktif,30,72,3.4,Kelas
868,B.1,Ruang Kelas B.1 PROTER,1,Program Vokasi PDD Bima,Aktif,30,,3.7,Rapat
538,FLAB.201,LABORATORIUM TEKNOLOGI DAN FORMULASI,2,Fakultas Kedokteran,Aktif,30,104,4.2,Rapat
167,,Lab. Lingkungan Akuakultur,1,Fakultas Pertanian,Aktif,30,92,3.7,Seminar
535,FLAB.302,LABORATORIUM FARMAKOLOGI,3,Fakultas Kedokteran,Aktif,30,104,4.2,Sidang
171,L.HIDROIK,Lab. Hidrobiologi Laut,2,Fakultas Pertanian,Aktif,30,92,3.7,Kelas
172,L.OSEANIK,Lab. Oseanografi,2,Fakultas Pertanian,Aktif,30,92,3.4,Seminar
174,301,R. Seminar PKL,3,Fakultas Pertanian,Aktif,30,36,4.3,Sidang
537,FLAB.202,LABORATORIUM BIOLOGI FARMASI,2,Fakultas Kedokteran,Aktif,30,104,4.1,Seminar
870,A.2,Ruang Kelas A.2 KESWAN,1,Program Vokasi PDD Bima,Aktif,30,,4.2,Sidang
545,FLAB.303,LABORATORIUM FARMAKOKIMIA,3,Fakultas Kedokteran,Aktif,30,104,4.1,Sidang
194,A.301,Magister Pendidikan Bahasa Inggris,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,36.72,4.4,Seminar
195,A.302,Magister Pendidikan Bahasa Inggris,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,36.72,3.8,Kelas
199,306,Pendidikan Bahasa Indonesia,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,45.36,4.5,Seminar
201,308,PENDIDIKAN KIMIA,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,45.36,4.6,Sidang
209,102,Ruang Kuliah,1,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,30,40.29,3.9,Sidang
210,103,Ruang Kuliah,1,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,30,34.35,3.6,Rapat
211,201,Ruang Kuliah,2,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,30,41,3.6,Rapat
219,E.302,Pendidikan Bahasa Inggris,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,74.96,4.2,Seminar
221,B.201,Pendidikan Bahasa Inggris,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,54.65,3.7,Seminar
