ID,Kode,Nama,Lantai,Fakultas,Status,Kapasitas,Luas,Rating,Tujuan
222,D.103,Pendidikan Bahasa Inggris,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,72.86,4.4,Seminar
734,305,RUANGAN KELAS,3,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,30,73.52,4,Sidang
243,C.303,SI PENDIDIKAN FISIKA,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,43.99,3.8,Rapat
568,ATA 2.3,Ruang baca/Perpustakaan,2,Fakultas Peternakan,Tidak Aktif,30,81,4.1,Kelas
244,C.103,SI PENDIDIKAN FISIKA,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,34.35,3.6,Kelas
572,ATB 1.2 1,LAB Mikro,1,Fakultas Peternakan,Tidak Aktif,30,117,3.8,Seminar
873,B.2,Ruang Kelas B.2 BDP,1,Program Vokasi PDD Bima,Aktif,30,,3.8,Kelas
263,A.306,S1 PENDIDIKAN SOSIOLOGI,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,45.36,4.3,Rapat
793,D.301,S1 Pendidikan Bahasa Indonesia,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,63.07,4.1,Sidang
265,A.E.2.6 (S2),Ruang Kuliah,2,Fakultas Ekonomi,Aktif,30,,4.2,Kelas
266,A.E.2.5 (S2),Ruang Kuliah,2,Fakultas Ekonomi,Aktif,30,,4.2,Seminar
744,106,RUANG SIDANG 1,1,Pascasarjana,Tidak Aktif,30,49,3.5,Sidang
745,Ps1.K1,RUANG KULIAH 1,1,Pascasarjana,Aktif,30,38,3.8,Kelas
880,879,A.B.2.3B,2,Fakultas Ekonomi,Tidak Aktif,30,,4.3,Seminar
291,A.C.2.6,Ruang Kuliah Internasional,2,Fakultas Ekonomi,Aktif,30,,3.7,Seminar
481,1.2.,Ruang Dosen,1,Fakultas Ilmu Sosial dan Ilmu Politik,Tidak Aktif,30,214.8,3.9,Kelas
303,A.B.2.2A,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,30,,3.3,Sidang
304,A.B.2.3A,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,30,,4.1,Seminar
750,205,RUANG SIDANG 2,2,Pascasarjana,Tidak Aktif,30,80,3.8,Sidang
752,303,RUANG KULIAH 2,3,Pascasarjana,Tidak Aktif,30,40,3.7,Rapat
755,Ps4.K2,RUANG KULIAH 2,4,Pascasarjana,Aktif,30,40,4.3,Sidang
751,302,RUANG KULIAH 1,3,Pascasarjana,Tidak Aktif,30,40,3.9,Kelas
754,Ps4.K1,RUANG KULIAH 1,4,Pascasarjana,Aktif,30,40,4.1,Kelas
825,G1.3,Ruang Kuliah,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,30,,3.9,Rapat
756,Ps4.K3,RUANG KULIAH 3,4,Pascasarjana,Aktif,30,46,3.7,Seminar
757,Ps4.K4,RUANG KULIAH 4,4,Pascasarjana,Aktif,30,53,4.2,Kelas
220,E.301,Pendidikan Bahasa Inggris,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,68.68,3.6,Kelas
758,Ps4.K5,RUANG KULIAH 5,4,Pascasarjana,Aktif,30,46,3.8,Rapat
759,Ps4.K6,RUANG KULIAH 6,4,Pascasarjana,Aktif,30,40,4.2,Kelas
760,Ps4.K7,RUANG KULIAH 7,4,Pascasarjana,Aktif,30,40,3.8,Seminar
763,D3-02 (D),Ruang Kuliah (Arsitektur),3,Fakultas Teknik,Aktif,30,40,3.7,Kelas
761,D3-01 (C),Ruang Kuliah (Arsitektur),3,Fakultas Teknik,Aktif,30,40,4,Seminar
764,D2-01,R. Kuliah D2-01 (Informatika),2,Fakultas Teknik,Aktif,30,52.5,3.7,Sidang
767,C.203,S1 PENDIDIKAN BIOLOGI,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,46.09,3.6,Sidang
461,F.1.2,R. KULIAH,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,30,41.65,3.9,Rapat
460,F.1.1,R. KULIAH,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,30,41.65,3.5,Rapat
766,D3-03,R. Kuliah D3-03 (Informatika),3,Fakultas Teknik,Aktif,30,40,4.3,Seminar
769,C.201,S1 PENDIDIKAN BIOLOGI,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,30,41,3.7,Seminar
768,D3-04,R. Kuliah D3-04 (Informatika),3,Fakultas Teknik,Aktif,30,40,3.7,Kelas
300,2,Ruang Wakil Dekan I,2,Fakultas Ekonomi,Tidak Aktif,29,37,3.7,Seminar
315,17,Ruang Kepegawaian,1,Fakultas Ekonomi,Tidak Aktif,27,0,3.9,Kelas
904,A.E.3.5 (S2),Ruang Kuliah,3,Fakultas Ekonomi,Aktif,25,,4.3,Kelas
778,RMSP 4,RMSP 4,3,Fakultas Peternakan,Aktif,25,25,4.3,Seminar
902,A.E.3.4 (S2),Ruang Kuliah,3,Fakultas Ekonomi,Aktif,25,,4.1,Sidang
69,105,NA,1,Fakultas Teknik,Tidak Aktif,25,76.6,3.7,Rapat
68,104,NA,1,Fakultas Teknik,Tidak Aktif,25,96,3.9,Rapat
117,3.9,Ruang Lab. Komputer,3,Fakultas Teknologi Pangan dan Agroindustri,Tidak Aktif,25,93.15,3.9,Rapat
511,B1-07,Lab. Riset Terpadu,1,Fakultas Kedokteran,Aktif,25,20,3.5,Seminar
512,B1-05,Lab. Anatomi,1,Fakultas Kedokteran,Aktif,25,20,3.7,Rapat
513,B1-04,Lab. Patologi Klinik,1,Fakultas Kedokteran,Aktif,25,20,3.9,Sidang
514,B1-03,Lab. Mikrobiologi,1,Fakultas Kedokteran,Aktif,25,20,3.3,Seminar
863,A.301,Magister Pendidikan Dasar,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,25,,3.6,Kelas
516,B1-02,Lab. Histologi,1,Fakultas Kedokteran,Aktif,25,20,3.6,Sidang
517,B1-01,Lab. Patologi Anatomi,1,Fakultas Kedokteran,Aktif,25,20,3.6,Kelas
144,,R. Lab. Penyuluhan,3,Fakultas Pertanian,Aktif,25,96,3.9,Seminar
161,401,R. Ujian Skripsi,4,Fakultas Pertanian,Aktif,25,36,3.6,Sidang
162,402,R. Ujian Skripsi,4,Fakultas Pertanian,Aktif,25,36,3.3,Sidang
917,A.302,Magister Pendidikan Dasar,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,25,,4.5,Kelas
565,ATA 1.3,Ruang BEM,1,Fakultas Peternakan,Tidak Aktif,25,81,3.7,Kelas
294,A.A.3.Lab. IAI,Lab. Komputer,3,Fakultas Ekonomi,Aktif,25,,4.2,Sidang
915,A304,S2 PENDIDIKAN BAHASA INDONESIA,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,25,,4.2,Seminar
305,A.B.2.4,Ruang Kuliah,2,Fakultas Ekonomi,Aktif,25,,3.8,Rapat
607,RMSP 5,RMSP 5,3,Fakultas Peternakan,Aktif,25,73.625,3.4,Sidang
320,A.B.1.2/Rg.SIDANG,Ruang Sidang,1,Fakultas Ekonomi,Tidak Aktif,25,,4,Kelas
348,D021,Ketua Prodi D3 Pariwisata,2,Fakultas Ekonomi,Tidak Aktif,25,0,3.6,Rapat
896,A.E.3.1 (S2),Ruang Kuliah,3,Fakultas Ekonomi,Aktif,25,,4.1,Rapat
350,0,Akademi II D3 Pariwisata,2,Fakultas Ekonomi,Tidak Aktif,23,0,3.5,Kelas
397,207,L. RISET KIMIA,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,20,111.36,4.4,Rapat
398,201,L. KIMIA ORGANIK,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,20,111.36,4.1,Rapat
399,202,L. OLEOKIMIA,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,20,92.16,4.2,Kelas
400,203,L. RISET KELAUTAN,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,20,92.16,3.5,Sidang
401,204,L. RISET MATERIAL,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,20,92.16,3.7,Kelas
403,206,L. INSTRUMEN & BIOFIKA,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,20,92.16,3.5,Sidang
404,301,L. EKOLOGI & BIOSITEMATIKA HEWAN,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,20,142.08,4.1,Rapat
405,302,L. EKOLOGI & BIOSITEMATIKA TUMBUHAN,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,20,142.08,3.3,Sidang
652,1.14,R.Praktikum NMT Non Ruminan,3,Fakultas Peternakan,Tidak Aktif,20,117,3.9,Sidang
406,303,L. TEKNOLOGI MIKROBA,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,20,122.88,4,Sidang
407,304,L. PK GAHARU,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,20,122.88,4.5,Sidang
662,1.9,R. Praktikum TPHT,1,Fakultas Peternakan,Tidak Aktif,20,67.32,3.9,Seminar
673,1.2,R. Praktikum Lab Potong,1,Fakultas Peternakan,Tidak Aktif,20,80.07,4.4,Seminar
785,307,RUANGAN KELAS,3,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,20,45.36,4.2,Kelas
895,A.E.2.1 (S2),Ruang Kuliah,2,Fakultas Ekonomi,Aktif,20,,4.4,Seminar
86,N05,Ruang Tunggu Dosen/ Mahasiswa MTS,2,Fakultas Teknik,Tidak Aktif,20,40,4.2,Kelas
22,A1_R.MAJ,Ruang Majelis,3,Fakultas Hukum,Tidak Aktif,20,58.8,4,Sidang
467,103,R. GEOFISIKA,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,20,33.66,4.2,Seminar
473,301,R. INSTRUMEN,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,20,16.2,4.3,Sidang
789,A3-03,R. Kuliah A3-03 (Informatika),3,Fakultas Teknik,Tidak Aktif,20,25,4.2,Rapat
71,107,R. Seminar/Ujian TA (Mesin),1,Fakultas Teknik,Aktif,20,38.3,3.6,Kelas
63,302,a,3,Fakultas Teknik,Tidak Aktif,20,57.43,4.2,Seminar
491,1.8.,R.2.1.Ruang Perpustakaan Sosiologi,2,Fakultas Ilmu Sosial dan Ilmu Politik,Tidak Aktif,20,72.98,4.6,Rapat
696,1.23,R. Praktikum Lab Perah,2,Fakultas Peternakan,Tidak Aktif,20,38.95,3.7,Sidang
492,1.9.,R.2.2.Ruang Lab. Bahasa HI,2,Fakultas Ilmu Sosial dan Ilmu Politik,Aktif,20,72.98,3.8,Kelas
493,1.10.,Ruang Lab. Sosio,2,Fakultas Ilmu Sosial dan Ilmu Politik,Aktif,20,72.98,3.9,Rapat
497,1.2,R.3.4. Ruang Seminar,3,Fakultas Ilmu Sosial dan Ilmu Politik,Tidak Aktif,20,36.9,4.4,Sidang
88,N03,Ruang Rapat MTS,2,Fakultas Teknik,Tidak Aktif,20,30.76,3.5,Seminar
494,1.11.,R.2.4.Ruang Laboratorium,2,Fakultas Ilmu Sosial dan Ilmu Politik,Tidak Aktif,20,72.98,3.3,Kelas
496,1.1,R.3.5. Ruang Seminar,3,Fakultas Ilmu Sosial dan Ilmu Politik,Tidak Aktif,20,36.9,4,Seminar
70,106,NA,1,Fakultas Teknik,Tidak Aktif,20,38.3,3.8,Kelas
874,Ps3.K2,RUANG KULIAH 2,3,Pascasarjana,Aktif,20,,4.1,Seminar
168,,Lab. Produksi dan refroduksi Ikan,1,Fakultas Pertanian,Aktif,20,108,3.4,Sidang
819,17,A.A.3.LAB3,3,Fakultas Keguruan dan Ilmu Pendidikan,Tidak Aktif,20,,3.8,Kelas
268,A.E.2.3 (S2),Ruang Kuliah,2,Fakultas Ekonomi,Aktif,20,,3.6,Rapat
269,A.E.2.2 (S2),Ruang Kuliah,2,Fakultas Ekonomi,Aktif,20,,4.2,Rapat
275,A.A.3.Lab. 2,Lab. Komputer,3,Fakultas Ekonomi,Aktif,20,0,4.1,Rapat
292,A.C.3.1,Ruang Kuliah,3,Fakultas Ekonomi,Aktif,20,66.75,4.4,Rapat
293,A.A.3.Lab. 3,Lab. Komputer,3,Fakultas Ekonomi,Aktif,20,,3.7,Kelas
474,302,R. OPTIK,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,20,45.9,4.5,Rapat
297,A.A.3.9,Ruang Kuliah,3,Fakultas Ekonomi,Aktif,20,,3.9,Kelas
301,A.B.1.1,Ruang Kuliah,1,Fakultas Ekonomi,Aktif,20,,3.6,Sidang
753,Ps1.K2,RUANG KULIAH 1,2,Pascasarjana,Aktif,20,31,3.8,Sidang
616,1.9,Tempat Praktikum Nutrisi,1,Fakultas Peternakan,Tidak Aktif,20,70,3.9,Sidang
344,D033,R. Akademi D3 Akuntansi,3,Fakultas Ekonomi,Tidak Aktif,20,16,3.9,Sidang
625,1.18,Tempat Praktikum Nutrisi,1,Fakultas Peternakan,Tidak Aktif,20,70,3.5,Rapat
635,2.9,R. Praktikum  Non Ruminan,2,Fakultas Peternakan,Tidak Aktif,20,70,3.8,Kelas
642,1.9,Tempat Praktikum Nutrisi,2,Fakultas Peternakan,Tidak Aktif,20,84,3.8,Sidang
770,A.303,S1 PENDIDIKAN BIOLOGI,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,20,45.36,4.3,Sidang
21,A3_AULA,Ruang Seminar,3,Fakultas Hukum,Tidak Aktif,20,58.8,3.9,Kelas
2,A2_R.SID,Ruang Sidang Dekan,2,Fakultas Hukum,Tidak Aktif,20,45.75,4.2,Seminar
821,17,A.A.3.LAB3,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,20,,4.2,Seminar
59,E1_R.PDT,Ruang Dosen Hukum Perdata,1,Fakultas Hukum,Tidak Aktif,18,71,3.5,Sidang
383,B.2.3,R. DOSEN ILMU LINGKUNGAN,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,18,121.6,3.5,Seminar
382,B.2.1,R. DOSEN CAMPURAN,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,18,121.6,3.6,Rapat
342,D011,R. Kaprodi D3 Pajak,1,Fakultas Ekonomi,Tidak Aktif,17,86,4.1,Seminar
319,14,Ruang Dosen Senior,1,Fakultas Ekonomi,Tidak Aktif,16,4,4,Rapat
323,11,Ruang Database,2,Fakultas Ekonomi,Tidak Aktif,16,4,3.3,Seminar
379,B.1.7,R. SIDANG SENAT,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,16,44.8,4.1,Seminar
682,1.9,R. Praktikum Reproduksi,2,Fakultas Peternakan,Tidak Aktif,15,56.89,3.3,Seminar
683,1.1,Lobby,2,Fakultas Peternakan,Tidak Aktif,15,42.58,4.4,Kelas
790,Ps2.K1,RUANG KULIAH 1,2,Pascasarjana,Aktif,15,20,4.3,Seminar
8,A2_R.MASY,Ruang Dosen Hukum & Masyarakat,2,Fakultas Hukum,Tidak Aktif,15,58.6,3.9,Sidang
134,303,R. Kuliah C-33,3,Fakultas Pertanian,Aktif,15,24,3.8,Kelas
135,304,R. Kuliah C-34,3,Fakultas Pertanian,Aktif,15,24,3.6,Seminar
190,,Ruang  Lab. Biologi 4,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,15,39.05,4.2,Kelas
57,E3_R.MAT,Ruang Matajuridika,3,Fakultas Hukum,Tidak Aktif,15,34.76,4.3,Rapat
595,R. 2.3,Belakang IKA,2,Fakultas Peternakan,Tidak Aktif,15,38,4.2,Kelas
594,R. 2.2,R.rapat dekan,2,Fakultas Peternakan,Tidak Aktif,15,35.862,3.6,Seminar
47,D2_R.PRP,Ruang Perpustakaan,2,Fakultas Hukum,Tidak Aktif,15,102.64,4.2,Sidang
317,15,Ruang Penjamin Mutu,2,Fakultas Ekonomi,Tidak Aktif,15,30,3.9,Kelas
765,A.301,S1 PENDIDIKAN BIOLOGI,3,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,15,36.72,4,Rapat
341,D031,R. Kaprodi D3 Akuntansi,3,Fakultas Ekonomi,Tidak Aktif,15,5,4.4,Kelas
343,D032,R. Sekprog D3 Akuntansi,3,Fakultas Ekonomi,Tidak Aktif,15,52,3.1,Sidang
346,D013,R. Akademi D3 Pajak,1,Fakultas Ekonomi,Tidak Aktif,15,64,4.3,Seminar
349,D022,Sek Prodi D3 Pariwisata,2,Fakultas Ekonomi,Tidak Aktif,15,0,3.6,Rapat
352,A.E.1.1,"Ruang Kuliah, seminar dan Ujian",1,Fakultas Ekonomi,Aktif,15,,4.2,Seminar
31,B1_R.BIS,Ruang Dosen H. Bisnis,1,Fakultas Hukum,Tidak Aktif,14,75.25,4.1,Rapat
58,E1_R.PDN,Ruang Dosen Hukum Pidana,1,Fakultas Hukum,Tidak Aktif,14,71,4,Sidang
366,A.2.1,R. DOSEN FISIKA,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,14,117.76,4.2,Kelas
367,A.2.2,R. DOSEN MATEMATIKA,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,14,117.76,4.1,Sidang
368,A.2.3,R. DOSEN KIMIA,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,14,117.76,3.9,Sidang
369,A.2.4,R. DOSEN BIOLOGI,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,14,117.76,4.1,Rapat
185,,Ruang Sidang I,1,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,13,21.3,3.7,Rapat
7,A2_R.HTN,Ruang Dosen Hukum Tata Negara,2,Fakultas Hukum,Tidak Aktif,12,43.52,3.7,Sidang
6,A2_R.ACR,Ruang Dosen Hukum Acara,2,Fakultas Hukum,Tidak Aktif,12,43.52,3.9,Kelas
515,B1-06,Ruang Hewan Coba,1,Fakultas Kedokteran,Aktif,12,16,4.1,Kelas
523,B2-OC2-12,OSCE CENTER 2- R12,2,Fakultas Kedokteran,Aktif,12,16,4,Rapat
806,B2-OC2-01,OSCE CENTER 2-R1,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,12,16,3.7,Rapat
815,B2-OC2-1,OSCE CENTER 2-R1,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,12,16,4.3,Rapat
524,B2-OC2-11,OSCE CENTER 2- R11,2,Fakultas Kedokteran,Aktif,12,16,3.4,Seminar
525,B2-OC2-10,OSCE CENTER 2- R10,2,Fakultas Kedokteran,Aktif,12,16,4.1,Sidang
526,B2-OC2-9,OSCE CENTER 2- R9,2,Fakultas Kedokteran,Aktif,12,16,4,Sidang
527,B2-OC2-8,OSCE CENTER 2- R8,2,Fakultas Kedokteran,Aktif,12,16,3.4,Seminar
528,B2-OC2-13,OSCE CENTER 2- R13,2,Fakultas Kedokteran,Aktif,12,16,3.8,Sidang
529,B2-OC2-6,OSCE CENTER 2-R6,2,Fakultas Kedokteran,Aktif,12,16,3.8,Kelas
530,B2-OC2-5,OSCE CENTER 2- R5,2,Fakultas Kedokteran,Aktif,12,16,4.2,Rapat
531,B2-OC2-4,OSCE CENTER 2- R4,2,Fakultas Kedokteran,Aktif,12,16,4.1,Seminar
532,B2-OC2-3,OSCE CENTER 2- R3,2,Fakultas Kedokteran,Aktif,12,16,3,Seminar
533,B2-OC2-2,OSCE CENTER 2- R2,2,Fakultas Kedokteran,Aktif,12,16,3.4,Rapat
534,B2-OC2-1,OSCE CENTER 2- R1,2,Fakultas Kedokteran,Aktif,12,16,3.8,Seminar
546,A2-DIS5,RUANG DISKUSI 5,2,Fakultas Kedokteran,Aktif,12,16,3.6,Kelas
547,A2-DIS4,RUANG DISKUSI 4,2,Fakultas Kedokteran,Aktif,12,16,3.4,Kelas
548,A2-DIS3,RUANG DISKUSI 3,2,Fakultas Kedokteran,Aktif,12,16,4,Seminar
549,A2-DIS2,Ruang DISKUSI 2,2,Fakultas Kedokteran,Aktif,12,16,3.8,Rapat
550,A2-DIS1,RUANG DISKUSI 1,2,Fakultas Kedokteran,Aktif,12,16,3.7,Seminar
551,A1-OC1-12,OSCE CENTER 1-R12,1,Fakultas Kedokteran,Aktif,12,16,3.7,Sidang
552,A1-OC1-11,OSCE CENTER 1-R11,1,Fakultas Kedokteran,Aktif,12,16,4.1,Sidang
553,A1-OC1-10,OSCE CENTER 1-R10,1,Fakultas Kedokteran,Aktif,12,16,4.2,Rapat
554,A1-OC1-9,OSCE CENTER 1-R9,1,Fakultas Kedokteran,Aktif,12,16,3.7,Rapat
555,A1-OC1-8,OSCE CENTER 1-R8,1,Fakultas Kedokteran,Aktif,12,16,3.7,Kelas
556,A1-OC1-13,OSCE CENTER 1-R13,1,Fakultas Kedokteran,Aktif,12,16,3.8,Seminar
557,A1-OC1-6,OSCE CENTER 1-R6,1,Fakultas Kedokteran,Aktif,12,16,3.7,Rapat
558,A1-OC1-5,OSCE CENTER 1-R5,1,Fakultas Kedokteran,Aktif,12,16,3.6,Seminar
559,A1-OC1-4,OSCE CENTER 1-R4,1,Fakultas Kedokteran,Aktif,12,16,3.8,Sidang
560,A1-OC1-3,OSCE CENTER 1-R3,1,Fakultas Kedokteran,Aktif,12,16,3.7,Sidang
561,A1-OC1-2,OSCE CENTER 1-R2,1,Fakultas Kedokteran,Aktif,12,16,4.2,Kelas
562,A1-OC1-1,OSCE CENTER 1-R1,1,Fakultas Kedokteran,Aktif,12,16,3.8,Rapat
345,D012,R. Sekprog D3 Pajak,1,Fakultas Ekonomi,Tidak Aktif,12,32,3.9,Kelas
32,B1_R.S1,Ruang Prodi S - 1,1,Fakultas Hukum,Tidak Aktif,11,126,4.2,Seminar
318,16,Ruang Distribusi,2,Fakultas Ekonomi,Tidak Aktif,11,9,4.2,Kelas
324,10,Ruang Oprator Satpam,1,Fakultas Ekonomi,Tidak Aktif,11,0,3.1,Sidang
393,B.2.9,Ruang Ujian,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,10,22.4,4.1,Kelas
395,B.2.11,Ruang Ujian,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,10,22.4,3.6,Sidang
394,B.2.10,Ruang Ujian,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,10,22.4,3.8,Sidang
411,R.3,R. RAPAT,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,10,54,3.8,Sidang
428,R.9,R. MUSHOLLA,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,10,9,3.8,Seminar
444,E.1.2,R. ASISTENSI,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,10,32.4,4.1,Kelas
450,201,R. INSTRUMEN,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,10,55.86,3.7,Kelas
46,C1_R.IUS,Ruang Jurnal IUS,1,Fakultas Hukum,Tidak Aktif,10,30.14,3.7,Rapat
61,E2_R.DIH,Ruang Ujian DIH,2,Fakultas Hukum,Aktif,10,34.76,3.8,Sidang
14,A1.R.LBH,Ruang Laboratorium Hukum,1,Fakultas Hukum,Tidak Aktif,10,44.28,4,Kelas
707,107,Ruang Administrasi,1,TPB,Tidak Aktif,10,120,3.9,Rapat
893,A.E.1.2,"Ruang Kuliah, seminar dan Ujian",1,Fakultas Ekonomi,Aktif,10,0,3.8,Seminar
189,,Ruang  Lab. Biologi 3,2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,10,29.82,3.8,Rapat
804,A2-T1,"R, Tutorial 1",2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,10,,3.6,Sidang
56,E2_R.MKN,Ruang Prodi MKn,2,Fakultas Hukum,Tidak Aktif,10,71,3.4,Seminar
913,E3_DIH,Ruang Baca DIH,2,Fakultas Hukum,Aktif,10,,4.3,Rapat
11,A1_R.UMUM,Ruang Sub. Umum & Sarana Akademik,1,Fakultas Hukum,Tidak Aktif,10,44.28,3.9,Sidang
805,A2-T1,"R, Tutorial 1",2,Fakultas Keguruan dan Ilmu Pendidikan,Aktif,10,16,4.5,Seminar
626,1.19,Ruang Pertemuan,1,Fakultas Peternakan,Tidak Aktif,10,27,3.9,Rapat
376,B.1.2,R. SIDANG DEKAN,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,10,35.2,3.7,Kelas
377,B.1.9,R. BP3F,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,10,22.4,4,Sidang
378,B.1.8,R. GPM,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,10,22.4,4.4,Sidang
60,E1_R.GB,Ruang Guru Besar,1,Fakultas Hukum,Tidak Aktif,9,62.54,3.9,Rapat
653,2.6,Ruang Tunggu,3,Fakultas Peternakan,Tidak Aktif,8,24,3.5,Sidang
689,1.16,R. Praktikum LabPemuliaan,2,Fakultas Peternakan,Tidak Aktif,8,29.1,3.6,Seminar
579,R.1.1,Ruang Staf Umum Perlengkapan,1,Fakultas Peternakan,Tidak Aktif,8,61.675,3.8,Kelas
582,R.1.2,Ruang Staf Umum Perlengkapan,1,Fakultas Peternakan,Tidak Aktif,8,61.675,3.5,Kelas
584,R.1.3,Ruang Staf Umum Perlengkapan,1,Fakultas Peternakan,Tidak Aktif,8,61.675,4.1,Kelas
587,R.1.4,Ruang Staf Akademik,1,Fakultas Peternakan,Tidak Aktif,8,61.675,3.7,Kelas
49,D1_R.GPM,Ruang GPM,1,Fakultas Hukum,Tidak Aktif,8,23.5,4.1,Rapat
602,R. 2.10,sebelah keuangan,2,Fakultas Peternakan,Tidak Aktif,8,29.7,3.8,Rapat
